date,open,high,low,close,volume,symbol,daily_return,cumulative_return,equity_curve,daily_return_pct,cumulative_return_pct
2025-10-30,7000,7050,6800,6800,28305600,PTRO,-0.021582733812949617,1.4772313296903476,2477231,-2.16,147.72
2025-10-31,6850,6950,6700,6800,26655800,PTRO,0.0,1.4772313296903476,2477231,0.0,147.72
2025-11-03,6800,7375,6800,7300,69127700,PTRO,0.07352941176470584,1.6593806921675789,2659381,7.35,165.94
2025-11-04,7400,7750,7200,7300,139908200,PTRO,0.0,1.6593806921675789,2659381,0.0,165.94
2025-11-05,7250,7600,7125,7600,76693400,PTRO,0.041095890410958846,1.7686703096539178,2768670,4.11,176.87
2025-11-06,8050,8125,7675,7925,118597100,PTRO,0.04276315789473695,1.8870673952641184,2887067,4.28,188.71
2025-11-07,7950,8725,7900,8550,114080900,PTRO,0.07886435331230279,2.1147540983606574,3114754,7.89,211.48
2025-11-10,8650,9050,8550,8800,80167200,PTRO,0.029239766081871288,2.205828779599273,3205829,2.92,220.58
2025-11-11,8800,8875,8500,8700,40530800,PTRO,-0.011363636363636354,2.169398907103827,3169399,-1.14,216.94
2025-11-12,8750,9075,8625,8800,43347600,PTRO,0.011494252873563315,2.2058287795992735,3205829,1.15,220.58
2025-11-13,8950,9250,8825,9100,50682900,PTRO,0.03409090909090917,2.3151183970856124,3315118,3.41,231.51
2025-11-14,9125,9250,8975,9025,28722300,PTRO,-0.008241758241758212,2.287795992714028,3287796,-0.82,228.78
2025-11-17,9025,9225,8925,9075,21574700,PTRO,0.005540166204986097,2.3060109289617507,3306011,0.55,230.6
2025-11-18,9075,9075,8700,8750,32629100,PTRO,-0.03581267217630857,2.18761384335155,3187614,-3.58,218.76
2025-11-19,8750,9125,8750,8925,32515000,PTRO,0.020000000000000018,2.2513661202185813,3251366,2.0,225.14
2025-11-20,8950,9075,8925,8950,14593300,PTRO,0.0028011204481792618,2.260473588342443,3260474,0.28,226.05
2025-11-21,8925,8950,8800,8950,16033600,PTRO,0.0,2.260473588342443,3260474,0.0,226.05
2025-11-24,9050,9825,8975,9825,103815300,PTRO,0.0977653631284916,2.579234972677598,3579235,9.78,257.92
2025-11-25,9825,10050,9525,9750,54413200,PTRO,-0.007633587786259555,2.551912568306013,3551913,-0.76,255.19
2025-11-26,9825,10050,9775,9825,37582500,PTRO,0.007692307692307665,2.5792349726775976,3579235,0.77,257.92
2025-11-27,9950,10125,9900,9950,33059700,PTRO,0.012722646310432628,2.624772313296906,3624772,1.27,262.48
2025-11-28,9900,10050,9650,10000,40149800,PTRO,0.005025125628140614,2.6429872495446287,3642987,0.5,264.3
2025-12-01,10100,10150,9925,10025,27897700,PTRO,0.0024999999999999467,2.65209471766849,3652095,0.25,265.21
2025-12-02,10050,10500,10050,10225,43719200,PTRO,0.01995012468827939,2.7249544626593827,3724954,2.0,272.5
2025-12-03,10275,10500,10225,10325,20071500,PTRO,0.009779951100244544,2.7613843351548293,3761384,0.98,276.14
2025-12-04,10375,10450,10200,10375,18895000,PTRO,0.004842615012106588,2.7795992714025526,3779599,0.48,277.96
2025-12-05,10375,10875,10375,10750,34024300,PTRO,0.03614457831325302,2.916211293260476,3916211,3.61,291.62
2025-12-08,10800,10850,10600,10775,25780300,PTRO,0.0023255813953488857,2.9253187613843377,3925319,0.23,292.53
2025-12-09,10775,10825,10100,10400,41691000,PTRO,-0.03480278422273786,2.788706739526414,3788707,-3.48,278.87
2025-12-10,10400,10500,10000,10025,37439900,PTRO,-0.03605769230769229,2.6520947176684904,3652095,-3.61,265.21
2025-12-11,10500,11150,10250,11025,89726100,PTRO,0.09975062344139651,3.0163934426229533,4016393,9.98,301.64
2025-12-12,11000,11250,10800,10950,28659500,PTRO,-0.006802721088435382,2.9890710382513683,3989071,-0.68,298.91
2025-12-15,10925,11000,10225,10500,39582400,PTRO,-0.04109589041095896,2.82513661202186,3825137,-4.11,282.51
2025-12-16,10500,10775,10425,10725,15948300,PTRO,0.021428571428571352,2.907103825136614,3907104,2.14,290.71
2025-12-17,10775,10975,10650,10850,29059500,PTRO,0.011655011655011593,2.9526411657559217,3952641,1.17,295.26
2025-12-18,10925,11225,10500,10850,52667900,PTRO,0.0,2.9526411657559217,3952641,0.0,295.26
2025-12-19,10900,10975,10650,10775,16957400,PTRO,-0.00691244239631339,2.9253187613843368,3925319,-0.69,292.53
2025-12-22,10775,10850,10625,10700,10485300,PTRO,-0.00696055684454755,2.8979963570127523,3897996,-0.7,289.8
2025-12-23,10700,10725,10475,10475,17254700,PTRO,-0.0210280373831776,2.816029143897998,3816029,-2.1,281.6
2025-12-24,10425,10650,10150,10450,37645200,PTRO,-0.0023866348448687846,2.806921675774136,3806922,-0.24,280.69
2025-12-29,10500,10875,10500,10800,16662400,PTRO,0.03349282296650724,2.9344262295081984,3934426,3.35,293.44
2025-12-30,10800,11100,10700,10925,28915600,PTRO,0.011574074074074181,2.9799635701275067,3979964,1.16,298.0
2026-01-02,11000,11375,10950,11200,22826900,PTRO,0.02517162471395884,3.080145719489984,4080146,2.52,308.01
2026-01-05,11300,11350,11075,11150,22169100,PTRO,-0.004464285714285698,3.0619307832422606,4061931,-0.45,306.19
2026-01-06,11325,12000,11250,11975,43194600,PTRO,0.07399103139013463,3.3624772313296933,4362477,7.4,336.25
2026-01-07,12050,12450,11850,11875,34523700,PTRO,-0.008350730688935326,3.3260473588342467,4326047,-0.84,332.6
2026-01-08,11925,12600,11900,12275,44383600,PTRO,0.03368421052631576,3.4717668488160314,4471767,3.37,347.18
2026-01-09,12325,12400,11900,12050,31317700,PTRO,-0.018329938900203624,3.3897996357012774,4389800,-1.83,338.98
2026-01-12,12100,12300,10250,11275,71817400,PTRO,-0.06431535269709543,3.107468123861569,4107468,-6.43,310.75
2026-01-13,11450,11575,11000,11525,44901000,PTRO,0.022172949002217335,3.1985428051001845,4198543,2.22,319.85
2026-01-14,11800,12500,11475,12400,52733200,PTRO,0.07592190889370931,3.5173041894353396,4517304,7.59,351.73
2026-01-15,12675,13000,12625,12900,56258500,PTRO,0.040322580645161255,3.699453551912571,4699454,4.03,369.95
2026-01-19,12900,12950,12750,12775,31569700,PTRO,-0.009689922480620172,3.6539162112932626,4653916,-0.97,365.39
2026-01-20,12800,12850,12300,12725,62862100,PTRO,-0.003913894324853229,3.6357012750455393,4635701,-0.39,363.57
2026-01-21,12600,12625,12075,12375,51654000,PTRO,-0.027504911591355596,3.508196721311477,4508197,-2.75,350.82
2026-01-22,12350,12350,10775,10775,132960900,PTRO,-0.12929292929292935,2.9253187613843363,3925319,-12.93,292.53
2026-01-23,10225,10550,9175,9175,271195100,PTRO,-0.14849187935034802,2.342440801457196,3342441,-14.85,234.24
2026-01-26,8775,9350,8275,8325,198254900,PTRO,-0.0926430517711172,2.0327868852459026,3032787,-9.26,203.28
2026-01-27,8350,8975,8350,8575,94807900,PTRO,0.03003003003003002,2.123861566484518,3123862,3.0,212.39
2026-01-28,7300,7300,7300,7300,24610400,PTRO,-0.14868804664723034,1.659380692167578,2659381,-14.87,165.94
2026-01-29,6225,8200,6225,7500,305409900,PTRO,0.027397260273972712,1.7322404371584708,2732240,2.74,173.22
2026-01-30,7700,8075,6925,7050,113612500,PTRO,-0.06000000000000005,1.5683060109289624,2568306,-6.0,156.83
2025-01-02,7475,7600,7375,7500,6072100,TPIA,,0.0,1000000,,0.0
2025-01-03,7525,7675,7175,7175,9967800,TPIA,-0.043333333333333335,-0.043333333333333335,956667,-4.33,-4.33
2025-01-06,7200,7250,6800,6850,8556300,TPIA,-0.04529616724738672,-0.08666666666666667,913333,-4.53,-8.67
2025-01-07,6850,6975,6700,6850,8068900,TPIA,0.0,-0.08666666666666667,913333,0.0,-8.67
2025-01-08,6825,6850,6600,6675,8476800,TPIA,-0.025547445255474477,-0.10999999999999999,890000,-2.55,-11.0
2025-01-09,6700,7300,6650,6875,16272200,TPIA,0.029962546816479474,-0.08333333333333326,916667,3.0,-8.33
2025-01-10,6925,7100,6800,6800,10917800,TPIA,-0.010909090909090868,-0.09333333333333327,906667,-1.09,-9.33
2025-01-13,6875,7175,6825,6975,12948600,TPIA,0.025735294117646967,-0.07000000000000006,930000,2.57,-7.0
2025-01-14,7025,7050,6750,6750,7715400,TPIA,-0.032258064516129004,-0.10000000000000009,900000,-3.23,-10.0
2025-01-15,6800,6900,6675,6675,7408100,TPIA,-0.011111111111111072,-0.1100000000000001,890000,-1.11,-11.0
2025-01-16,6750,6875,6650,6750,7582600,TPIA,0.011235955056179803,-0.10000000000000009,900000,1.12,-10.0
2025-01-17,6800,6850,6675,6750,4811800,TPIA,0.0,-0.10000000000000009,900000,0.0,-10.0
2025-01-20,6775,6900,6750,6875,6077500,TPIA,0.0185185185185186,-0.08333333333333337,916667,1.85,-8.33
2025-01-21,6875,7025,6750,6750,8268200,TPIA,-0.018181818181818188,-0.10000000000000009,900000,-1.82,-10.0
2025-01-22,6825,7000,6825,6975,7295800,TPIA,0.03333333333333344,-0.06999999999999995,930000,3.33,-7.0
2025-01-23,7025,7375,6975,7050,21158700,TPIA,0.010752688172043001,-0.05999999999999994,940000,1.08,-6.0
2025-01-24,7125,7450,7025,7025,16984400,TPIA,-0.0035460992907800915,-0.06333333333333324,936667,-0.35,-6.33
2025-01-30,7025,7175,6700,7000,14097000,TPIA,-0.003558718861209953,-0.06666666666666654,933333,-0.36,-6.67
2025-01-31,7025,7650,6950,7100,41565100,TPIA,0.014285714285714235,-0.05333333333333323,946667,1.43,-5.33
2025-02-03,7175,7500,6875,7500,33855000,TPIA,0.05633802816901401,0.0,1000000,5.63,0.0
2025-02-04,7475,8650,7425,8550,46858100,TPIA,0.1399999999999999,0.1399999999999999,1140000,14.0,14.0
2025-02-05,8550,9000,8450,8625,37173700,TPIA,0.00877192982456143,0.1499999999999999,1150000,0.88,15.0
2025-02-06,8675,8675,8100,8100,31484400,TPIA,-0.060869565217391286,0.07999999999999985,1080000,-6.09,8.0
2025-02-07,7650,7650,6500,6525,63322200,TPIA,-0.19444444444444442,-0.13000000000000012,870000,-19.44,-13.0
2025-02-10,6500,7000,6350,7000,32587200,TPIA,0.07279693486590033,-0.06666666666666687,933333,7.28,-6.67
2025-02-11,7075,7225,6650,6650,18741000,TPIA,-0.050000000000000044,-0.11333333333333362,886667,-5.0,-11.33
2025-02-12,6750,7400,6725,7400,20437500,TPIA,0.11278195488721798,-0.013333333333333752,986667,11.28,-1.33
2025-02-13,7500,7500,7050,7075,18619100,TPIA,-0.04391891891891897,-0.05666666666666709,943333,-4.39,-5.67
2025-02-14,7100,7200,6950,6975,13145800,TPIA,-0.014134275618374548,-0.0700000000000004,930000,-1.41,-7.0
2025-02-17,7025,7525,7000,7525,22785600,TPIA,0.07885304659498216,0.0033333333333329662,1003333,7.89,0.33
2025-02-18,7650,7675,7300,7325,16960100,TPIA,-0.02657807308970095,-0.02333333333333365,976667,-2.66,-2.33
2025-02-19,7350,8000,7325,8000,24179800,TPIA,0.0921501706484642,0.06666666666666643,1066667,9.22,6.67
2025-02-20,8000,8100,7775,7800,16601200,TPIA,-0.025000000000000022,0.039999999999999813,1040000,-2.5,4.0
2025-02-21,7800,8050,7700,8025,14175800,TPIA,0.028846153846153744,0.06999999999999962,1070000,2.88,7.0
2025-02-24,8025,8175,7500,8050,15731800,TPIA,0.0031152647975076775,0.0733333333333328,1073333,0.31,7.33
2025-02-25,8100,8125,7525,7975,15727500,TPIA,-0.009316770186335366,0.0633333333333328,1063333,-0.93,6.33
2025-02-26,8000,8125,7750,7800,13003500,TPIA,-0.021943573667711602,0.03999999999999937,1040000,-2.19,4.0
2025-02-27,7775,7850,7500,7550,9511400,TPIA,-0.03205128205128205,0.0066666666666661545,1006667,-3.21,0.67
2025-02-28,7475,7600,6550,6700,29776800,TPIA,-0.11258278145695366,-0.10666666666666713,893333,-11.26,-10.67
2025-03-03,6850,7600,6825,7450,25827400,TPIA,0.11194029850746268,-0.006666666666667154,993333,11.19,-0.67
2025-03-04,7450,7450,6750,6850,29557200,TPIA,-0.08053691275167785,-0.08666666666666711,913333,-8.05,-8.67
2025-03-05,6950,7150,6875,7075,21079000,TPIA,0.03284671532846706,-0.0566666666666672,943333,3.28,-5.67
2025-03-06,7050,7325,7050,7100,19093700,TPIA,0.0035335689045936647,-0.05333333333333379,946667,0.35,-5.33
2025-03-07,7150,7400,7000,7300,18259500,TPIA,0.028169014084507005,-0.02666666666666717,973333,2.82,-2.67
2025-03-10,7300,7350,7100,7175,7847300,TPIA,-0.017123287671232834,-0.04333333333333378,956667,-1.71,-4.33
2025-03-11,7000,7125,6875,6875,14448500,TPIA,-0.04181184668989546,-0.0833333333333337,916667,-4.18,-8.33
2025-03-12,6900,7000,6850,6950,5251800,TPIA,0.01090909090909098,-0.0733333333333337,926667,1.09,-7.33
2025-03-13,6950,7000,6850,7000,3403600,TPIA,0.007194244604316502,-0.0666666666666671,933333,0.72,-6.67
2025-03-14,6950,6975,6750,6750,4270000,TPIA,-0.0357142857142857,-0.10000000000000042,900000,-3.57,-10.0
2025-03-17,6825,6900,6600,6650,5110800,TPIA,-0.014814814814814836,-0.11333333333333373,886667,-1.48,-11.33
2025-03-18,6650,6700,5325,5425,58255100,TPIA,-0.1842105263157895,-0.27666666666666706,723333,-18.42,-27.67
2025-03-19,5600,6375,5275,6125,33802300,TPIA,0.12903225806451624,-0.18333333333333368,816667,12.9,-18.33
2025-03-20,6300,7175,6250,7050,39252800,TPIA,0.15102040816326534,-0.060000000000000386,940000,15.1,-6.0
2025-03-21,7200,7750,7050,7250,67471400,TPIA,0.028368794326241176,-0.03333333333333366,966667,2.84,-3.33
2025-03-24,7400,7475,6500,7075,42559100,TPIA,-0.024137931034482807,-0.056666666666666976,943333,-2.41,-5.67
2025-03-25,7125,7150,6750,6775,11689300,TPIA,-0.04240282685512364,-0.0966666666666669,903333,-4.24,-9.67
2025-03-26,6825,7250,6800,7125,14465300,TPIA,0.05166051660516602,-0.050000000000000266,950000,5.17,-5.0
2025-03-27,7100,7200,6975,7200,10278700,TPIA,0.010526315789473717,-0.04000000000000026,960000,1.05,-4.0
2025-04-08,6750,7200,6275,7200,23952700,TPIA,0.0,-0.04000000000000026,960000,0.0,-4.0
2025-04-09,7250,7375,6600,6725,18102100,TPIA,-0.06597222222222221,-0.10333333333333361,896667,-6.6,-10.33
2025-04-10,7125,7350,6800,6800,27840100,TPIA,0.011152416356877248,-0.09333333333333371,906667,1.12,-9.33
2025-04-11,6750,7125,6625,6975,14884500,TPIA,0.025735294117646967,-0.0700000000000005,930000,2.57,-7.0
2025-04-14,6950,7125,6875,7000,12653300,TPIA,0.0035842293906809264,-0.06666666666666721,933333,0.36,-6.67
2025-04-15,7000,7350,6925,7350,26280800,TPIA,0.050000000000000044,-0.020000000000000573,980000,5.0,-2.0
2025-04-16,7500,7950,7325,7500,42115700,TPIA,0.020408163265306145,-5.551115123125783e-16,1000000,2.04,-0.0
2025-04-17,7475,7575,7325,7550,13292200,TPIA,0.006666666666666599,0.0066666666666659324,1006667,0.67,0.67
2025-04-21,7550,7750,7475,7650,12260800,TPIA,0.013245033112582849,0.01999999999999935,1020000,1.32,2.0
2025-04-22,7575,7850,7525,7750,13274200,TPIA,0.013071895424836555,0.03333333333333255,1033333,1.31,3.33
2025-04-23,7825,7975,7775,7975,12951100,TPIA,0.029032258064516148,0.06333333333333258,1063333,2.9,6.33
2025-04-24,8050,8050,7625,7700,12111800,TPIA,-0.03448275862068961,0.02666666666666595,1026667,-3.45,2.67
2025-04-25,7750,7800,7625,7800,4797400,TPIA,0.01298701298701288,0.03999999999999915,1040000,1.3,4.0
2025-04-28,7800,8000,7725,7800,11453200,TPIA,0.0,0.03999999999999915,1040000,0.0,4.0
2025-04-29,7875,7900,7675,7675,8151600,TPIA,-0.01602564102564108,0.02333333333333254,1023333,-1.6,2.33
2025-04-30,7725,7925,7725,7875,11141800,TPIA,0.026058631921824116,0.049999999999999156,1050000,2.61,5.0
2025-05-02,8000,8675,7925,8650,34799100,TPIA,0.09841269841269851,0.15333333333333243,1153333,9.84,15.33
2025-05-05,8750,8900,8625,8650,17479500,TPIA,0.0,0.15333333333333243,1153333,0.0,15.33
2025-05-06,8675,8775,8525,8700,10144800,TPIA,0.005780346820809301,0.15999999999999925,1160000,0.58,16.0
2025-05-07,8725,9350,8675,9025,30909800,TPIA,0.03735632183908044,0.20333333333333248,1203333,3.74,20.33
2025-05-08,9050,9175,8775,8875,25820100,TPIA,-0.0166204986149584,0.18333333333333246,1183333,-1.66,18.33
2025-05-09,8875,9000,8400,8525,20626700,TPIA,-0.03943661971830981,0.13666666666666583,1136667,-3.94,13.67
2025-05-14,8675,9225,8675,9050,28523700,TPIA,0.061583577712609916,0.20666666666666567,1206667,6.16,20.67
2025-05-15,9125,9300,9025,9025,17699400,TPIA,-0.002762430939226568,0.20333333333333226,1203333,-0.28,20.33
2025-05-16,9125,9275,9100,9225,17403600,TPIA,0.02216066481994461,0.22999999999999887,1230000,2.22,23.0
2025-05-19,9300,9475,9100,9150,16400900,TPIA,-0.008130081300813052,0.21999999999999886,1220000,-0.81,22.0
2025-05-20,9250,9825,9200,9575,30405400,TPIA,0.04644808743169393,0.2766666666666655,1276667,4.64,27.67
2025-05-21,9675,9725,9500,9500,11217900,TPIA,-0.007832898172323799,0.2666666666666655,1266667,-0.78,26.67
2025-05-22,9575,9700,9525,9525,7528600,TPIA,0.002631578947368318,0.2699999999999987,1270000,0.26,27.0
2025-05-23,9875,10600,9850,10550,22425600,TPIA,0.1076115485564304,0.4066666666666652,1406667,10.76,40.67
2025-05-26,10600,10675,9700,9750,35058700,TPIA,-0.07582938388625593,0.2999999999999987,1300000,-7.58,30.0
2025-05-27,9850,9925,9700,9800,19272200,TPIA,0.00512820512820511,0.3066666666666653,1306667,0.51,30.67
2025-05-28,9875,9900,9325,9325,76677600,TPIA,-0.04846938775510201,0.24333333333333207,1243333,-4.85,24.33
2025-06-02,9500,9650,9100,9300,27252900,TPIA,-0.002680965147453085,0.23999999999999866,1240000,-0.27,24.0
2025-06-03,9350,9450,9125,9125,13054800,TPIA,-0.018817204301075252,0.21666666666666545,1216667,-1.88,21.67
2025-06-04,9200,9325,9125,9225,12062700,TPIA,0.010958904109588996,0.22999999999999865,1230000,1.1,23.0
2025-06-05,9300,9675,9300,9575,21034600,TPIA,0.03794037940379402,0.2766666666666653,1276667,3.79,27.67
2025-06-10,9675,10600,9650,10525,43086000,TPIA,0.09921671018276768,0.403333333333332,1403333,9.92,40.33
2025-06-11,10600,10625,9900,10250,33874100,TPIA,-0.026128266033254133,0.36666666666666536,1366667,-2.61,36.67
2025-06-12,10100,10425,9850,9900,19498200,TPIA,-0.034146341463414664,0.31999999999999873,1320000,-3.41,32.0
2025-06-13,9750,10050,9650,10000,13772700,TPIA,0.010101010101010166,0.33333333333333215,1333333,1.01,33.33
2025-06-16,10000,10050,9675,9900,13182600,TPIA,-0.010000000000000009,0.31999999999999873,1320000,-1.0,32.0
2025-06-17,10200,10650,10050,10225,32878700,TPIA,0.03282828282828287,0.3633333333333322,1363333,3.28,36.33
2025-06-18,10250,10350,10225,10325,9162200,TPIA,0.009779951100244544,0.3766666666666656,1376667,0.98,37.67
2025-06-19,10475,10600,9700,9775,25943400,TPIA,-0.053268765133171914,0.30333333333333234,1303333,-5.33,30.33
2025-06-20,9800,9900,9600,9650,17282300,TPIA,-0.012787723785166238,0.28666666666666574,1286667,-1.28,28.67
2025-06-23,9525,9650,9125,9375,18990900,TPIA,-0.02849740932642486,0.2499999999999991,1250000,-2.85,25.0
2025-06-24,9600,9900,9525,9750,14177300,TPIA,0.040000000000000036,0.29999999999999916,1300000,4.0,30.0
2025-06-25,9800,9850,9275,9500,13719200,TPIA,-0.02564102564102566,0.2666666666666657,1266667,-2.56,26.67
2025-06-26,9525,9675,9400,9675,8360500,TPIA,0.018421052631578894,0.2899999999999989,1290000,1.84,29.0
2025-06-30,9675,10000,9625,9875,12720800,TPIA,0.02067183462532296,0.31666666666666554,1316667,2.07,31.67
2025-07-01,9925,10025,9850,10000,9057200,TPIA,0.012658227848101333,0.33333333333333237,1333333,1.27,33.33
2025-07-02,10025,10200,9900,10100,11842100,TPIA,0.010000000000000009,0.3466666666666658,1346667,1.0,34.67
2025-07-03,10150,10150,9950,9975,5693900,TPIA,-0.012376237623762387,0.3299999999999992,1330000,-1.24,33.0
2025-07-04,10025,10025,9800,9800,4563200,TPIA,-0.01754385964912286,0.30666666666666575,1306667,-1.75,30.67
2025-07-07,9850,9875,9575,9775,10632000,TPIA,-0.0025510204081632404,0.30333333333333257,1303333,-0.26,30.33
2025-07-08,9800,10275,9800,10175,20166100,TPIA,0.04092071611253201,0.356666666666666,1356667,4.09,35.67
2025-07-09,10250,10275,9900,10050,16828000,TPIA,-0.012285012285012331,0.3399999999999992,1340000,-1.23,34.0
2025-07-10,10050,10050,9900,9900,11841300,TPIA,-0.014925373134328401,0.3199999999999992,1320000,-1.49,32.0
2025-07-11,9950,10000,9800,9800,10047200,TPIA,-0.010101010101010055,0.306666666666666,1306667,-1.01,30.67
2025-07-14,9975,10500,9825,10025,56376000,TPIA,0.022959183673469497,0.336666666666666,1336667,2.3,33.67
2025-07-15,10025,10050,9750,9750,19978500,TPIA,-0.027431421446383997,0.2999999999999994,1300000,-2.74,30.0
2025-07-16,9800,9850,9550,9575,11730000,TPIA,-0.017948717948717996,0.27666666666666595,1276667,-1.79,27.67
2025-07-17,9600,9750,9550,9675,12986600,TPIA,0.010443864229765065,0.28999999999999937,1290000,1.04,29.0
2025-07-18,9700,9775,9400,9400,14513400,TPIA,-0.028423772609819098,0.25333333333333274,1253333,-2.84,25.33
2025-07-21,9500,9525,9300,9325,9437700,TPIA,-0.007978723404255317,0.24333333333333274,1243333,-0.8,24.33
2025-07-22,9350,9425,8750,8825,19920700,TPIA,-0.0536193029490617,0.17666666666666608,1176667,-5.36,17.67
2025-07-23,8825,9050,8750,9050,16296700,TPIA,0.025495750708215192,0.2066666666666659,1206667,2.55,20.67
2025-07-24,9050,9100,8950,9100,5661800,TPIA,0.005524861878453136,0.2133333333333327,1213333,0.55,21.33
2025-07-25,9075,9225,8975,9225,5980100,TPIA,0.013736263736263687,0.22999999999999932,1230000,1.37,23.0
2025-07-28,9225,9425,9225,9425,9868300,TPIA,0.021680216802167918,0.25666666666666593,1256667,2.17,25.67
2025-07-29,9475,9475,9275,9400,6497200,TPIA,-0.0026525198938992522,0.2533333333333325,1253333,-0.27,25.33
2025-07-30,9400,9400,9275,9275,4234600,TPIA,-0.013297872340425565,0.23666666666666591,1236667,-1.33,23.67
2025-07-31,9300,9350,9225,9275,6161700,TPIA,0.0,0.23666666666666591,1236667,0.0,23.67
2025-08-01,9400,10000,9400,9600,23611000,TPIA,0.03504043126684642,0.27999999999999936,1280000,3.5,28.0
2025-08-04,9600,9625,9175,9200,10002400,TPIA,-0.04166666666666663,0.22666666666666613,1226667,-4.17,22.67
2025-08-05,9275,9300,9025,9050,5006100,TPIA,-0.016304347826086918,0.2066666666666661,1206667,-1.63,20.67
2025-08-06,9075,9175,9000,9000,4460900,TPIA,-0.0055248618784530246,0.1999999999999995,1200000,-0.55,20.0
2025-08-07,9075,9150,8950,9025,6023600,TPIA,0.002777777777777768,0.20333333333333292,1203333,0.28,20.33
2025-08-08,9200,9250,8825,8825,8951700,TPIA,-0.02216066481994461,0.1766666666666663,1176667,-2.22,17.67
2025-08-11,8900,8925,8775,8800,5058100,TPIA,-0.0028328611898017497,0.1733333333333329,1173333,-0.28,17.33
2025-08-12,8850,8975,8800,8950,3597900,TPIA,0.017045454545454586,0.1933333333333329,1193333,1.7,19.33
2025-08-13,8975,9125,8975,9125,5838500,TPIA,0.019553072625698276,0.21666666666666612,1216667,1.96,21.67
2025-08-14,9125,9200,9075,9200,6203400,TPIA,0.008219178082191858,0.22666666666666613,1226667,0.82,22.67
2025-08-15,9475,9475,9125,9200,5990900,TPIA,0.0,0.22666666666666613,1226667,0.0,22.67
2025-08-19,9400,9400,8950,8950,7789800,TPIA,-0.02717391304347827,0.1933333333333327,1193333,-2.72,19.33
2025-08-20,9175,9175,8825,8900,7552100,TPIA,-0.005586592178770999,0.18666666666666587,1186667,-0.56,18.67
2025-08-21,9075,9075,8775,8850,8649600,TPIA,-0.005617977528089901,0.17999999999999927,1180000,-0.56,18.0
2025-08-22,8825,8875,8750,8775,3876700,TPIA,-0.008474576271186418,0.16999999999999926,1170000,-0.85,17.0
2025-08-25,8800,8825,8700,8750,4378000,TPIA,-0.002849002849002802,0.16666666666666607,1166667,-0.28,16.67
2025-08-26,8750,8775,8500,8750,19478700,TPIA,0.0,0.16666666666666607,1166667,0.0,16.67
2025-08-27,8750,8800,8625,8625,6205800,TPIA,-0.014285714285714235,0.14999999999999947,1150000,-1.43,15.0
2025-08-28,8700,8700,8450,8450,5579200,TPIA,-0.020289855072463725,0.12666666666666626,1126667,-2.03,12.67
2025-08-29,8450,8450,8250,8250,8033400,TPIA,-0.023668639053254448,0.09999999999999964,1100000,-2.37,10.0
2025-09-01,8075,8225,8000,8200,5859600,TPIA,-0.0060606060606061,0.09333333333333305,1093333,-0.61,9.33
2025-09-02,8200,8275,8050,8075,6674600,TPIA,-0.015243902439024404,0.07666666666666644,1076667,-1.52,7.67
2025-09-03,8075,8175,8000,8175,6490300,TPIA,0.01238390092879249,0.08999999999999964,1090000,1.24,9.0
2025-09-04,8150,8175,8075,8125,3507500,TPIA,-0.006116207951070374,0.08333333333333304,1083333,-0.61,8.33
2025-09-08,8175,8325,8000,8000,6462700,TPIA,-0.01538461538461533,0.06666666666666643,1066667,-1.54,6.67
2025-09-09,7900,7950,7575,7575,8313100,TPIA,-0.05312499999999998,0.009999999999999787,1010000,-5.31,1.0
2025-09-10,7650,7650,7500,7575,7249600,TPIA,0.0,0.009999999999999787,1010000,0.0,1.0
2025-09-11,7625,7875,7600,7800,8323100,TPIA,0.02970297029702973,0.039999999999999813,1040000,2.97,4.0
2025-09-12,7850,8050,7800,7900,7539100,TPIA,0.012820512820512775,0.05333333333333301,1053333,1.28,5.33
2025-09-15,7900,8050,7900,7950,8005600,TPIA,0.006329113924050667,0.05999999999999961,1060000,0.63,6.0
2025-09-16,7975,8025,7900,8025,5402800,TPIA,0.009433962264151052,0.06999999999999962,1070000,0.94,7.0
2025-09-17,8000,8200,7950,8125,8053700,TPIA,0.012461059190031154,0.08333333333333304,1083333,1.25,8.33
2025-09-18,8175,8300,8000,8000,11263200,TPIA,-0.01538461538461533,0.06666666666666643,1066667,-1.54,6.67
2025-09-19,8025,8300,7800,8000,18100400,TPIA,0.0,0.06666666666666643,1066667,0.0,6.67
2025-09-22,8050,8075,7800,7875,7119400,TPIA,-0.015625,0.04999999999999982,1050000,-1.56,5.0
2025-09-23,7925,7950,7800,7900,7707300,TPIA,0.0031746031746031633,0.05333333333333323,1053333,0.32,5.33
2025-09-24,7900,7975,7775,7875,8569200,TPIA,-0.0031645569620253333,0.04999999999999982,1050000,-0.32,5.0
2025-09-25,7875,7900,7725,7725,4998500,TPIA,-0.01904761904761909,0.029999999999999805,1030000,-1.9,3.0
2025-09-26,7725,7775,7650,7650,4792200,TPIA,-0.009708737864077666,0.019999999999999796,1020000,-0.97,2.0
2025-09-29,7650,8125,7625,7800,12921300,TPIA,0.019607843137254832,0.039999999999999813,1040000,1.96,4.0
2025-09-30,7825,7850,7600,7725,13289100,TPIA,-0.009615384615384581,0.029999999999999805,1030000,-0.96,3.0
2025-10-01,7800,8050,7650,7675,17775200,TPIA,-0.006472491909385147,0.023333333333333206,1023333,-0.65,2.33
2025-10-02,7700,7725,7575,7575,8012000,TPIA,-0.013029315960912058,0.009999999999999787,1010000,-1.3,1.0
